SOEM (Simple Open EtherCAT Master)
Simple test
Starting simple test
ec_init on \Device\NPF_{D8D267BF-D178-4544-B628-9DE58ABAE75A} succeeded.
1 slaves found and configured.
Slaves mapped, state to SAFE_OP.
segments : 1 : 4 0 0 0
Request operational state for all slaves
Calculated workcounter 3
Operational state reached for all slaves.
Processdata cycle    1, WKC 3 , O: 00 00 I: 00 00 T:698416068292457960
Processdata cycle 5258, WKC 3 , O: 00 00 I: 00 00 T:698416099860396800
Processdata cycle 5259, WKC 3 , O: 00 00 I: 00 00 T:698416099866474160
Processdata cycle 5260, WKC 3 , O: 00 00 I: 00 00 T:698416099872458320
Processdata cycle 5261, WKC 3 , O: 00 00 I: 00 00 T:698416099878439480
Processdata cycle 5262, WKC 3 , O: 00 00 I: 00 00 T:698416099884432840
Processdata cycle 5263, WKC 3 , O: 00 00 I: 00 00 T:698416099890389400
Processdata cycle 5264, WKC 3 , O: 00 00 I: 00 00 T:698416099896373560
Processdata cycle 5265, WKC 3 , O: 00 00 I: 00 00 T:698416099902374120
Processdata cycle 5266, WKC 3 , O: 00 00 I: 00 00 T:698416099908469960
Processdata cycle 5267, WKC 3 , O: 00 00 I: 00 00 T:698416099914379320
Processdata cycle 5268, WKC 3 , O: 00 00 I: 00 00 T:698416099920425040
Processdata cycle 5269, WKC 3 , O: 00 00 I: 00 00 T:698416099926460400
Processdata cycle 5270, WKC 3 , O: 00 00 I: 00 00 T:698416099932421040
Processdata cycle 5271, WKC 3 , O: 00 00 I: 00 00 T:698416099938351920
Processdata cycle 5272, WKC 3 , O: 00 00 I: 00 00 T:698416099944401680
Processdata cycle 5273, WKC 3 , O: 00 00 I: 00 00 T:698416099950407360
Processdata cycle 5274, WKC 3 , O: 00 00 I: 00 00 T:698416099956435520
Processdata cycle 5275, WKC 3 , O: 00 00 I: 00 00 T:698416099962446360
Processdata cycle 5276, WKC 3 , O: 00 00 I: 00 00 T:698416099968405960
Processdata cycle 5277, WKC 3 , O: 00 00 I: 00 00 T:698416099974454680
Processdata cycle 5278, WKC 3 , O: 00 00 I: 00 00 T:698416099980413240
Processdata cycle 5279, WKC 3 , O: 00 00 I: 00 00 T:698416099986354440
Processdata cycle 5280, WKC 3 , O: 00 00 I: 00 00 T:698416099992331400
Processdata cycle 5281, WKC 3 , O: 00 00 I: 00 00 T:698416099998359640
Processdata cycle 5282, WKC 3 , O: 00 00 I: 00 00 T:698416100004262960
Processdata cycle 5283, WKC 3 , O: 00 00 I: 00 00 T:698416100010299360
Processdata cycle 5284, WKC 3 , O: 00 00 I: 00 00 T:698416100016277360
Processdata cycle 5285, WKC 3 , O: 00 00 I: 00 00 T:698416100022278960
Processdata cycle 5286, WKC 3 , O: 00 00 I: 00 00 T:698416100028217040
Processdata cycle 5287, WKC 3 , O: 00 00 I: 00 00 T:698416100034172560
Processdata cycle 5288, WKC 3 , O: 00 00 I: 00 00 T:698416100040228400
Processdata cycle 5289, WKC 3 , O: 00 00 I: 00 00 T:698416100046145080
Processdata cycle 5290, WKC 3 , O: 00 00 I: 00 00 T:698416100052167080
Processdata cycle 5291, WKC 3 , O: 00 00 I: 00 00 T:698416100058122600
Processdata cycle 5292, WKC 3 , O: 00 00 I: 00 00 T:698416100064097560
Processdata cycle 5293, WKC 3 , O: 00 00 I: 00 00 T:698416100070082760
Processdata cycle 5294, WKC 3 , O: 00 00 I: 00 00 T:698416100076066920
Processdata cycle 5295, WKC 3 , O: 00 00 I: 00 00 T:698416100082042920
Processdata cycle 5296, WKC 3 , O: 00 00 I: 00 00 T:698416100088064000
Processdata cycle 5297, WKC 3 , O: 00 00 I: 00 00 T:698416100094063520
Processdata cycle 5298, WKC 3 , O: 00 00 I: 00 00 T:698416100099994480
Processdata cycle 5299, WKC 3 , O: 00 00 I: 00 00 T:698416100106067760
Processdata cycle 5300, WKC 3 , O: 00 00 I: 00 00 T:698416100111970000
Processdata cycle 5301, WKC 3 , O: 00 00 I: 00 00 T:698416100117957280
Processdata cycle 5302, WKC 3 , O: 00 00 I: 00 00 T:698416100123962960
Processdata cycle 5303, WKC 3 , O: 00 00 I: 00 00 T:698416100129944040
Processdata cycle 5304, WKC 3 , O: 00 00 I: 00 00 T:698416100135935400
Processdata cycle 5305, WKC 3 , O: 00 00 I: 00 00 T:698416100141906280
Processdata cycle 5306, WKC 3 , O: 00 00 I: 00 00 T:698416100147922200
Processdata cycle 5307, WKC 3 , O: 00 00 I: 00 00 T:698416100153957560
Processdata cycle 5308, WKC 3 , O: 00 00 I: 00 00 T:698416100159911000
Processdata cycle 5309, WKC 3 , O: 00 00 I: 00 00 T:698416100165921800
Processdata cycle 5310, WKC 3 , O: 00 00 I: 00 00 T:698416100171947960
Processdata cycle 5311, WKC 3 , O: 00 00 I: 00 00 T:698416100177900480
Processdata cycle 5312, WKC 3 , O: 00 00 I: 00 00 T:698416100183839600
Processdata cycle 5313, WKC 3 , O: 00 00 I: 00 00 T:698416100189884160
Processdata cycle 5314, WKC 3 , O: 00 00 I: 00 00 T:698416100196002480
Processdata cycle 5315, WKC 3 , O: 00 00 I: 00 00 T:698416100201870960
Processdata cycle 5316, WKC 3 , O: 00 00 I: 00 00 T:698416100207940160
Processdata cycle 5317, WKC 3 , O: 00 00 I: 00 00 T:698416100213936560
Processdata cycle 5318, WKC 3 , O: 00 00 I: 00 00 T:698416100219847080
Processdata cycle 5319, WKC 3 , O: 00 00 I: 00 00 T:698416100225971560
Processdata cycle 5320, WKC 3 , O: 00 00 I: 00 00 T:698416100231867640
Processdata cycle 5321, WKC 3 , O: 00 00 I: 00 00 T:698416100237948120
Processdata cycle 5322, WKC 3 , O: 00 00 I: 00 00 T:698416100243845240
Processdata cycle 5323, WKC 3 , O: 00 00 I: 00 00 T:698416100249926680
Processdata cycle 5324, WKC 3 , O: 00 00 I: 00 00 T:698416100255863720
Processdata cycle 5325, WKC 3 , O: 00 00 I: 00 00 T:698416100261861280
Processdata cycle 5326, WKC 3 , O: 00 00 I: 00 00 T:698416100267850560
Processdata cycle 5327, WKC 3 , O: 00 00 I: 00 00 T:698416100273811200
Processdata cycle 5328, WKC 3 , O: 00 00 I: 00 00 T:698416100279781040
Processdata cycle 5329, WKC 3 , O: 00 00 I: 00 00 T:698416100285800000
Processdata cycle 5330, WKC 3 , O: 00 00 I: 00 00 T:698416100291789360
Processdata cycle 5331, WKC 3 , O: 00 00 I: 00 00 T:698416100297729440
Processdata cycle 5332, WKC 3 , O: 00 00 I: 00 00 T:698416100303747480
Processdata cycle 5333, WKC 3 , O: 00 00 I: 00 00 T:698416100309724520
Processdata cycle 5334, WKC 3 , O: 00 00 I: 00 00 T:698416100315708680
Processdata cycle 5335, WKC 3 , O: 00 00 I: 00 00 T:698416100321699000
Processdata cycle 5336, WKC 3 , O: 00 00 I: 00 00 T:698416100327500920
Processdata cycle 5337, WKC 3 , O: 00 00 I: 00 00 T:698416100333591560
Processdata cycle 5338, WKC 3 , O: 00 00 I: 00 00 T:698416100339573720
Processdata cycle 5339, WKC 3 , O: 00 00 I: 00 00 T:698416100345502640
Processdata cycle 5340, WKC 3 , O: 00 00 I: 00 00 T:698416100351447840
Processdata cycle 5341, WKC 3 , O: 00 00 I: 00 00 T:698416100357590800
Processdata cycle 5342, WKC 3 , O: 00 00 I: 00 00 T:698416100363466400
Processdata cycle 5343, WKC 3 , O: 00 00 I: 00 00 T:698416100369453680
Processdata cycle 5344, WKC 3 , O: 00 00 I: 00 00 T:698416100375761440
Processdata cycle 5345, WKC 3 , O: 00 00 I: 00 00 T:698416100381370800
Processdata cycle 5346, WKC 3 , O: 00 00 I: 00 00 T:698416100387499400
Processdata cycle 5347, WKC 3 , O: 00 00 I: 00 00 T:698416100393345320
Processdata cycle 5348, WKC 3 , O: 00 00 I: 00 00 T:698416100399380680
Processdata cycle 5349, WKC 3 , O: 00 00 I: 00 00 T:698416100405539000
Processdata cycle 5350, WKC 3 , O: 00 00 I: 00 00 T:698416100411331640
Processdata cycle 5351, WKC 3 , O: 00 00 I: 00 00 T:698416100417281000
Processdata cycle 5352, WKC 3 , O: 00 00 I: 00 00 T:698416100423316360
Processdata cycle 5353, WKC 3 , O: 00 00 I: 00 00 T:698416100429667160
Processdata cycle 5354, WKC 3 , O: 00 00 I: 00 00 T:698416100435300160
Processdata cycle 5355, WKC 3 , O: 00 00 I: 00 00 T:698416100444276440
Processdata cycle 5356, WKC 3 , O: 00 00 I: 00 00 T:698416100450214520
Processdata cycle 5357, WKC 3 , O: 00 00 I: 00 00 T:698416100456585720
Processdata cycle 5358, WKC 3 , O: 00 00 I: 00 00 T:698416100462184920
Processdata cycle 5359, WKC 3 , O: 00 00 I: 00 00 T:698416100468151640
Processdata cycle 5360, WKC 3 , O: 00 00 I: 00 00 T:698416100474144080
Processdata cycle 5361, WKC 3 , O: 00 00 I: 00 00 T:698416100480134400
Processdata cycle 5362, WKC 3 , O: 00 00 I: 00 00 T:698416100486253760
Processdata cycle 5363, WKC 3 , O: 00 00 I: 00 00 T:698416100492392560
Processdata cycle 5364, WKC 3 , O: 00 00 I: 00 00 T:698416100499088400
Processdata cycle 5365, WKC 3 , O: 00 00 I: 00 00 T:698416100507401080
Processdata cycle 5366, WKC 3 , O: 00 00 I: 00 00 T:698416100513056640
Processdata cycle 5367, WKC 3 , O: 00 00 I: 00 00 T:698416100518996800
Processdata cycle 5368, WKC 3 , O: 00 00 I: 00 00 T:698416100532093600
Processdata cycle 5369, WKC 3 , O: 00 00 I: 00 00 T:698416100539096600
Processdata cycle 5370, WKC 3 , O: 00 00 I: 00 00 T:698416100544894400
Processdata cycle 5371, WKC 3 , O: 00 00 I: 00 00 T:698416100550875520
Processdata cycle 5372, WKC 3 , O: 00 00 I: 00 00 T:698416100558203200
Processdata cycle 5373, WKC 3 , O: 00 00 I: 00 00 T:698416100563887360
Processdata cycle 5374, WKC 3 , O: 00 00 I: 00 00 T:698416100570079360
Processdata cycle 5375, WKC 3 , O: 00 00 I: 00 00 T:698416100575865920
Processdata cycle 5376, WKC 3 , O: 00 00 I: 00 00 T:698416100581882880
Processdata cycle 5377, WKC 3 , O: 00 00 I: 00 00 T:698416100587961280
Processdata cycle 5378, WKC 3 , O: 00 00 I: 00 00 T:698416100593966960
Processdata cycle 5379, WKC 3 , O: 00 00 I: 00 00 T:698416100599939880
Processdata cycle 5380, WKC 3 , O: 00 00 I: 00 00 T:698416100605814520
Processdata cycle 5381, WKC 3 , O: 00 00 I: 00 00 T:698416100611841720
Processdata cycle 5382, WKC 3 , O: 00 00 I: 00 00 T:698416100617804360
Processdata cycle 5383, WKC 3 , O: 00 00 I: 00 00 T:698416100623933960
Processdata cycle 5384, WKC 3 , O: 00 00 I: 00 00 T:698416100629815720
Processdata cycle 5385, WKC 3 , O: 00 00 I: 00 00 T:698416100635892040
Processdata cycle 5386, WKC 3 , O: 00 00 I: 00 00 T:698416100641705280
Processdata cycle 5387, WKC 3 , O: 00 00 I: 00 00 T:698416100647749840
Processdata cycle 5388, WKC 3 , O: 00 00 I: 00 00 T:698416100653770880
Processdata cycle 5389, WKC 3 , O: 00 00 I: 00 00 T:698416100659786800
Processdata cycle 5390, WKC 3 , O: 00 00 I: 00 00 T:698416100665736160
Processdata cycle 5391, WKC 3 , O: 00 00 I: 00 00 T:698416100671746960
Processdata cycle 5392, WKC 3 , O: 00 00 I: 00 00 T:698416100677712720
Processdata cycle 5393, WKC 3 , O: 00 00 I: 00 00 T:698416100683716360
Processdata cycle 5394, WKC 3 , O: 00 00 I: 00 00 T:698416100689704680
Processdata cycle 5395, WKC 3 , O: 00 00 I: 00 00 T:698416100695617160
Processdata cycle 5396, WKC 3 , O: 00 00 I: 00 00 T:698416100701603400
Processdata cycle 5397, WKC 3 , O: 00 00 I: 00 00 T:698416100707635720
Processdata cycle 5398, WKC 3 , O: 00 00 I: 00 00 T:698416100713688440
Processdata cycle 5399, WKC 3 , O: 00 00 I: 00 00 T:698416100719806760
Processdata cycle 5400, WKC 3 , O: 00 00 I: 00 00 T:698416100725720280
Processdata cycle 5401, WKC 3 , O: 00 00 I: 00 00 T:698416100731632880
Processdata cycle 5402, WKC 3 , O: 00 00 I: 00 00 T:698416100737715360
Processdata cycle 5403, WKC 3 , O: 00 00 I: 00 00 T:698416100743718960
Processdata cycle 5404, WKC 3 , O: 00 00 I: 00 00 T:698416100749722560
Processdata cycle 5405, WKC 3 , O: 00 00 I: 00 00 T:698416100755729280
Processdata cycle 5406, WKC 3 , O: 00 00 I: 00 00 T:698416100761688880
Processdata cycle 5407, WKC 3 , O: 00 00 I: 00 00 T:698416100767619840
Processdata cycle 5408, WKC 3 , O: 00 00 I: 00 00 T:698416100773818040
Processdata cycle 5409, WKC 3 , O: 00 00 I: 00 00 T:698416100779661960
Processdata cycle 5410, WKC 3 , O: 00 00 I: 00 00 T:698416100785623560
Processdata cycle 5411, WKC 3 , O: 00 00 I: 00 00 T:698416100791599560
Processdata cycle 5412, WKC 3 , O: 00 00 I: 00 00 T:698416100797614440
Processdata cycle 5413, WKC 3 , O: 00 00 I: 00 00 T:698416100803585320
Processdata cycle 5414, WKC 3 , O: 00 00 I: 00 00 T:698416100809565400
Processdata cycle 5415, WKC 3 , O: 00 00 I: 00 00 T:698416100815533280
Processdata cycle 5416, WKC 3 , O: 00 00 I: 00 00 T:698416100821528720
Processdata cycle 5417, WKC 3 , O: 00 00 I: 00 00 T:698416100827525120
Processdata cycle 5418, WKC 3 , O: 00 00 I: 00 00 T:698416100833500080
Processdata cycle 5419, WKC 3 , O: 00 00 I: 00 00 T:698416100839407520
Processdata cycle 5420, WKC 3 , O: 00 00 I: 00 00 T:698416100845454160
Processdata cycle 5421, WKC 3 , O: 00 00 I: 00 00 T:698416100851390160
Processdata cycle 5422, WKC 3 , O: 00 00 I: 00 00 T:698416100857435800
Processdata cycle 5423, WKC 3 , O: 00 00 I: 00 00 T:698416100863412840
Processdata cycle 5424, WKC 3 , O: 00 00 I: 00 00 T:698416100869337640
Processdata cycle 5425, WKC 3 , O: 00 00 I: 00 00 T:698416100875385320
Processdata cycle 5426, WKC 3 , O: 00 00 I: 00 00 T:698416100881359240
Processdata cycle 5427, WKC 3 , O: 00 00 I: 00 00 T:698416100887356680
Processdata cycle 5428, WKC 3 , O: 00 00 I: 00 00 T:698416100893336760
Processdata cycle 5429, WKC 3 , O: 00 00 I: 00 00 T:698416100899321040
Processdata cycle 5430, WKC 3 , O: 00 00 I: 00 00 T:698416100905306240
Processdata cycle 5431, WKC 3 , O: 00 00 I: 00 00 T:698416100911289360
Processdata cycle 5432, WKC 3 , O: 00 00 I: 00 00 T:698416100917224640
Processdata cycle 5433, WKC 3 , O: 00 00 I: 00 00 T:698416100923280240
Processdata cycle 5434, WKC 3 , O: 00 00 I: 00 00 T:698416100929262400
Processdata cycle 5435, WKC 3 , O: 00 00 I: 00 00 T:698416100935177920
Processdata cycle 5436, WKC 3 , O: 00 00 I: 00 00 T:698416100941145800
Processdata cycle 5437, WKC 3 , O: 00 00 I: 00 00 T:698416100947133000
Processdata cycle 5438, WKC 3 , O: 00 00 I: 00 00 T:698416100953165320
Processdata cycle 5439, WKC 3 , O: 00 00 I: 00 00 T:698416100959117720
Processdata cycle 5440, WKC 3 , O: 00 00 I: 00 00 T:698416100965127560
Processdata cycle 5441, WKC 3 , O: 00 00 I: 00 00 T:698416100971123960
Processdata cycle 5442, WKC 3 , O: 00 00 I: 00 00 T:698416100977101000
Processdata cycle 5443, WKC 3 , O: 00 00 I: 00 00 T:698416100983118000
Processdata cycle 5444, WKC 3 , O: 00 00 I: 00 00 T:698416100989112400
Processdata cycle 5445, WKC 3 , O: 00 00 I: 00 00 T:698416100995068960
Processdata cycle 5446, WKC 3 , O: 00 00 I: 00 00 T:698416101001196480
Processdata cycle 5447, WKC 3 , O: 00 00 I: 00 00 T:698416101007208320
Processdata cycle 5448, WKC 3 , O: 00 00 I: 00 00 T:698416101013135120
Processdata cycle 5449, WKC 3 , O: 00 00 I: 00 00 T:698416101019184800
Processdata cycle 5450, WKC 3 , O: 00 00 I: 00 00 T:698416101025161880
Processdata cycle 5451, WKC 3 , O: 00 00 I: 00 00 T:698416101031146040
Processdata cycle 5452, WKC 3 , O: 00 00 I: 00 00 T:698416101037132280
Processdata cycle 5453, WKC 3 , O: 00 00 I: 00 00 T:698416101043067320
Processdata cycle 5454, WKC 3 , O: 00 00 I: 00 00 T:698416101049132360
Processdata cycle 5455, WKC 3 , O: 00 00 I: 00 00 T:698416101055154440
Processdata cycle 5456, WKC 3 , O: 00 00 I: 00 00 T:698416101061029080
Processdata cycle 5457, WKC 3 , O: 00 00 I: 00 00 T:698416101066883200
Processdata cycle 5458, WKC 3 , O: 00 00 I: 00 00 T:698416101072805920
Processdata cycle 5459, WKC 3 , O: 00 00 I: 00 00 T:698416101078845440
Processdata cycle 5460, WKC 3 , O: 00 00 I: 00 00 T:698416101084957600
Processdata cycle 5461, WKC 3 , O: 00 00 I: 00 00 T:698416101090816880
Processdata cycle 5462, WKC 3 , O: 00 00 I: 00 00 T:698416101096945440
Processdata cycle 5463, WKC 3 , O: 00 00 I: 00 00 T:698416101102910160
Processdata cycle 5464, WKC 3 , O: 00 00 I: 00 00 T:698416101108874920
Processdata cycle 5465, WKC 3 , O: 00 00 I: 00 00 T:698416101114796600
Processdata cycle 5466, WKC 3 , O: 00 00 I: 00 00 T:698416101120780760
Processdata cycle 5467, WKC 3 , O: 00 00 I: 00 00 T:698416101126778280
Processdata cycle 5468, WKC 3 , O: 00 00 I: 00 00 T:698416101132836200
Processdata cycle 5469, WKC 3 , O: 00 00 I: 00 00 T:698416101138827480
Processdata cycle 5470, WKC 3 , O: 00 00 I: 00 00 T:698416101144844440
Processdata cycle 5471, WKC 3 , O: 00 00 I: 00 00 T:698416101150889080
Processdata cycle 5472, WKC 3 , O: 00 00 I: 00 00 T:698416101156867120
Processdata cycle 5473, WKC 3 , O: 00 00 I: 00 00 T:698416101162856400
Processdata cycle 5474, WKC 3 , O: 00 00 I: 00 00 T:698416101168840560
Processdata cycle 5475, WKC 3 , O: 00 00 I: 00 00 T:698416101174776640
Processdata cycle 5476, WKC 3 , O: 00 00 I: 00 00 T:698416101180805840
Processdata cycle 5477, WKC 3 , O: 00 00 I: 00 00 T:698416101186753200
Processdata cycle 5478, WKC 3 , O: 00 00 I: 00 00 T:698416101192768080
Processdata cycle 5479, WKC 3 , O: 00 00 I: 00 00 T:698416101198752280
Processdata cycle 5480, WKC 3 , O: 00 00 I: 00 00 T:698416101204824520
Processdata cycle 5481, WKC 3 , O: 00 00 I: 00 00 T:698416101210793320
Processdata cycle 5482, WKC 3 , O: 00 00 I: 00 00 T:698416101216775480
Processdata cycle 5483, WKC 3 , O: 00 00 I: 00 00 T:698416101222764760
Processdata cycle 5484, WKC 3 , O: 00 00 I: 00 00 T:698416101228746920
Processdata cycle 5485, WKC 3 , O: 00 00 I: 00 00 T:698416101234593880
Processdata cycle 5486, WKC 3 , O: 00 00 I: 00 00 T:698416101240630320
Processdata cycle 5487, WKC 3 , O: 00 00 I: 00 00 T:698416101246600160
Processdata cycle 5488, WKC 3 , O: 00 00 I: 00 00 T:698416101252591520
Processdata cycle 5489, WKC 3 , O: 00 00 I: 00 00 T:698416101258580800
Processdata cycle 5490, WKC 3 , O: 00 00 I: 00 00 T:698416101264560880
Processdata cycle 5491, WKC 3 , O: 00 00 I: 00 00 T:698416101270569600
Processdata cycle 5492, WKC 3 , O: 00 00 I: 00 00 T:698416101276532320
Processdata cycle 5493, WKC 3 , O: 00 00 I: 00 00 T:698416101282518520
Processdata cycle 5494, WKC 3 , O: 00 00 I: 00 00 T:698416101288502760
Processdata cycle 5495, WKC 3 , O: 00 00 I: 00 00 T:698416101294471560
Processdata cycle 5496, WKC 3 , O: 00 00 I: 00 00 T:698416101300470040
Processdata cycle 5497, WKC 3 , O: 00 00 I: 00 00 T:698416101306443960
Processdata cycle 5498, WKC 3 , O: 00 00 I: 00 00 T:698416101312438440
Processdata cycle 5499, WKC 3 , O: 00 00 I: 00 00 T:698416101318434840
Processdata cycle 5500, WKC 3 , O: 00 00 I: 00 00 T:698416101324406800
Processdata cycle 5501, WKC 3 , O: 00 00 I: 00 00 T:698416101330395040
Processdata cycle 5502, WKC 3 , O: 00 00 I: 00 00 T:698416101336373120
Processdata cycle 5503, WKC 3 , O: 00 00 I: 00 00 T:698416101342359360
Processdata cycle 5504, WKC 3 , O: 00 00 I: 00 00 T:698416101348347600
Processdata cycle 5505, WKC 3 , O: 00 00 I: 00 00 T:698416101354326640
Processdata cycle 5506, WKC 3 , O: 00 00 I: 00 00 T:698416101360307760
Processdata cycle 5507, WKC 3 , O: 00 00 I: 00 00 T:698416101366297080
Processdata cycle 5508, WKC 3 , O: 00 00 I: 00 00 T:698416101372270040
Processdata cycle 5509, WKC 3 , O: 00 00 I: 00 00 T:698416101378177400
Processdata cycle 5510, WKC 3 , O: 00 00 I: 00 00 T:698416101384190200
Processdata cycle 5511, WKC 3 , O: 00 00 I: 00 00 T:698416101390208200
Processdata cycle 5512, WKC 3 , O: 00 00 I: 00 00 T:698416101396167720
Processdata cycle 5513, WKC 3 , O: 00 00 I: 00 00 T:698416101402141720
Processdata cycle 5514, WKC 3 , O: 00 00 I: 00 00 T:698416101408135200
Processdata cycle 5515, WKC 3 , O: 00 00 I: 00 00 T:698416101414151120
Processdata cycle 5516, WKC 3 , O: 00 00 I: 00 00 T:698416101420101440
Processdata cycle 5517, WKC 3 , O: 00 00 I: 00 00 T:698416101426085680
Processdata cycle 5518, WKC 3 , O: 00 00 I: 00 00 T:698416101432064720
Processdata cycle 5519, WKC 3 , O: 00 00 I: 00 00 T:698416101438051920
Processdata cycle 5520, WKC 3 , O: 00 00 I: 00 00 T:698416101444043280
Processdata cycle 5521, WKC 3 , O: 00 00 I: 00 00 T:698416101450025480
Processdata cycle 5522, WKC 3 , O: 00 00 I: 00 00 T:698416101456016840
Processdata cycle 5523, WKC 3 , O: 00 00 I: 00 00 T:698416101462004040
Processdata cycle 5524, WKC 3 , O: 00 00 I: 00 00 T:698416101467990280
Processdata cycle 5525, WKC 3 , O: 00 00 I: 00 00 T:698416101474004120
Processdata cycle 5526, WKC 3 , O: 00 00 I: 00 00 T:698416101479970920
Processdata cycle 5527, WKC 3 , O: 00 00 I: 00 00 T:698416101485957160
Processdata cycle 5528, WKC 3 , O: 00 00 I: 00 00 T:698416101491995600
Processdata cycle 5529, WKC 3 , O: 00 00 I: 00 00 T:698416101497935760
Processdata cycle 5530, WKC 3 , O: 00 00 I: 00 00 T:698416101503931280
Processdata cycle 5531, WKC 3 , O: 00 00 I: 00 00 T:698416101509928720
Processdata cycle 5532, WKC 3 , O: 00 00 I: 00 00 T:698416101515872960
Processdata cycle 5533, WKC 3 , O: 00 00 I: 00 00 T:698416101521875520
Processdata cycle 5534, WKC 3 , O: 00 00 I: 00 00 T:698416101527866880
Processdata cycle 5535, WKC 3 , O: 00 00 I: 00 00 T:698416101533837800
Processdata cycle 5536, WKC 3 , O: 00 00 I: 00 00 T:698416101539888520
Processdata cycle 5537, WKC 3 , O: 00 00 I: 00 00 T:698416101545843000
Processdata cycle 5538, WKC 3 , O: 00 00 I: 00 00 T:698416101551812840
Processdata cycle 5539, WKC 3 , O: 00 00 I: 00 00 T:698416101557851320
Processdata cycle 5540, WKC 3 , O: 00 00 I: 00 00 T:698416101563815000
Processdata cycle 5541, WKC 3 , O: 00 00 I: 00 00 T:698416101569759240
Processdata cycle 5542, WKC 3 , O: 00 00 I: 00 00 T:698416101575815080
Processdata cycle 5543, WKC 3 , O: 00 00 I: 00 00 T:698416101581777840
Processdata cycle 5544, WKC 3 , O: 00 00 I: 00 00 T:698416101587811120
Processdata cycle 5545, WKC 3 , O: 00 00 I: 00 00 T:698416101593890560
Processdata cycle 5546, WKC 3 , O: 00 00 I: 00 00 T:698416101599878800
Processdata cycle 5547, WKC 3 , O: 00 00 I: 00 00 T:698416101605858880
Processdata cycle 5548, WKC 3 , O: 00 00 I: 00 00 T:698416101611835920
Processdata cycle 5549, WKC 3 , O: 00 00 I: 00 00 T:698416101617762720
Processdata cycle 5550, WKC 3 , O: 00 00 I: 00 00 T:698416101626783040
Processdata cycle 5551, WKC 3 , O: 00 00 I: 00 00 T:698416101632737520
Processdata cycle 5552, WKC 3 , O: 00 00 I: 00 00 T:698416101639663840
Processdata cycle 5553, WKC 3 , O: 00 00 I: 00 00 T:698416101645866080
Processdata cycle 5554, WKC 3 , O: 00 00 I: 00 00 T:698416101651868720
Processdata cycle 5555, WKC 3 , O: 00 00 I: 00 00 T:698416101657867200
