SOEM (Simple Open EtherCAT Master)
Simple test
Starting simple test
ec_init on \Device\NPF_{D8D267BF-D178-4544-B628-9DE58ABAE75A} succeeded.
1 slaves found and configured.
Slaves mapped, state to SAFE_OP.
segments : 1 : 8 0 0 0
Request operational state for all slaves
Calculated workcounter 3
Operational state reached for all slaves.
Processdata cycle    1, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417444300316880
Processdata cycle 4070, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417468811316800
Processdata cycle 4071, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417468817276400
Processdata cycle 4072, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417468823259520
Processdata cycle 4073, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417468829168960
Processdata cycle 4074, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417468835273000
Processdata cycle 4075, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417468841186520
Processdata cycle 4076, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417468847075480
Processdata cycle 4077, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417468853077040
Processdata cycle 4078, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417468859071520
Processdata cycle 4079, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417468865042320
Processdata cycle 4080, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417468871022400
Processdata cycle 4081, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417468877036360
Processdata cycle 4082, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417468882990840
Processdata cycle 4083, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417468888972920
Processdata cycle 4084, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417468894883400
Processdata cycle 4085, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417468900942400
Processdata cycle 4086, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417468906925520
Processdata cycle 4087, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417468912944480
Processdata cycle 4088, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417468918924560
Processdata cycle 4089, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417468924897560
Processdata cycle 4090, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417468930919640
Processdata cycle 4091, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417468936891480
Processdata cycle 4092, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417468942856200
Processdata cycle 4093, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417468948858880
Processdata cycle 4094, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417468954878880
Processdata cycle 4095, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417468960873280
Processdata cycle 4096, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417468966850320
Processdata cycle 4097, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417468972785400
Processdata cycle 4098, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417468978848360
Processdata cycle 4099, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417468984861240
Processdata cycle 4100, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417468990809560
Processdata cycle 4101, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417468996849120
Processdata cycle 4102, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469002835280
Processdata cycle 4103, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469008888080
Processdata cycle 4104, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469014891760
Processdata cycle 4105, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469020859560
Processdata cycle 4106, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469026848840
Processdata cycle 4107, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469032829960
Processdata cycle 4108, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469038821320
Processdata cycle 4109, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469044824960
Processdata cycle 4110, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469050778400
Processdata cycle 4111, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469056803600
Processdata cycle 4112, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469062783680
Processdata cycle 4113, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469068769880
Processdata cycle 4114, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469074794040
Processdata cycle 4115, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469080757720
Processdata cycle 4116, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469086704040
Processdata cycle 4117, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469092661600
Processdata cycle 4118, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469098700080
Processdata cycle 4119, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469104626880
Processdata cycle 4120, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469110632560
Processdata cycle 4121, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469116602440
Processdata cycle 4122, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469122645000
Processdata cycle 4123, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469128580040
Processdata cycle 4124, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469134570360
Processdata cycle 4125, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469140766480
Processdata cycle 4126, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469146749680
Processdata cycle 4127, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469152770720
Processdata cycle 4128, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469158751840
Processdata cycle 4129, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469164724760
Processdata cycle 4130, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469170664920
Processdata cycle 4131, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469176632680
Processdata cycle 4132, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469182645560
Processdata cycle 4133, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469188608240
Processdata cycle 4134, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469194600640
Processdata cycle 4135, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469200592000
Processdata cycle 4136, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469206567200
Processdata cycle 4137, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469212562440
Processdata cycle 4138, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469218525080
Processdata cycle 4139, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469224519480
Processdata cycle 4140, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469230499560
Processdata cycle 4141, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469236481760
Processdata cycle 4142, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469242490480
Processdata cycle 4143, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469248452160
Processdata cycle 4144, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469254444480
Processdata cycle 4145, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469260433160
Processdata cycle 4146, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469266433400
Processdata cycle 4147, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469272365320
Processdata cycle 4148, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469278343400
Processdata cycle 4149, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469284339840
Processdata cycle 4150, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469290391600
Processdata cycle 4151, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469296362800
Processdata cycle 4152, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469302363040
Processdata cycle 4153, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469308331880
Processdata cycle 4154, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469314526040
Processdata cycle 4155, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469320409800
Processdata cycle 4156, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469326391960
Processdata cycle 4157, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469332387440
Processdata cycle 4158, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469338356240
Processdata cycle 4159, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469344347600
Processdata cycle 4160, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469350290840
Processdata cycle 4161, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469356217720
Processdata cycle 4162, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469362295080
Processdata cycle 4163, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469368274120
Processdata cycle 4164, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469374298240
Processdata cycle 4165, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469380241440
Processdata cycle 4166, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469386211280
Processdata cycle 4167, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469392053120
Processdata cycle 4168, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469398074200
Processdata cycle 4169, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469404084040
Processdata cycle 4170, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469410090680
Processdata cycle 4171, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469416070760
Processdata cycle 4172, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469422052960
Processdata cycle 4173, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469428068880
Processdata cycle 4174, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469434021280
Processdata cycle 4175, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469440023920
Processdata cycle 4176, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469446020440
Processdata cycle 4177, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469451921640
Processdata cycle 4178, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469457956040
Processdata cycle 4179, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469463984200
Processdata cycle 4180, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469470038080
Processdata cycle 4181, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469475987440
Processdata cycle 4182, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469481981840
Processdata cycle 4183, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469488009040
Processdata cycle 4184, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469494013720
Processdata cycle 4185, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469499957960
Processdata cycle 4186, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469505962600
Processdata cycle 4187, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469511966280
Processdata cycle 4188, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469517931040
Processdata cycle 4189, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469523971520
Processdata cycle 4190, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469529924960
Processdata cycle 4191, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469535877360
Processdata cycle 4192, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469541929160
Processdata cycle 4193, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469547868280
Processdata cycle 4194, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469553892440
Processdata cycle 4195, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469559830520
Processdata cycle 4196, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469565883360
Processdata cycle 4197, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469571854240
Processdata cycle 4198, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469577849600
Processdata cycle 4199, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469583854320
Processdata cycle 4200, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469589828280
Processdata cycle 4201, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469595781720
Processdata cycle 4202, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469601730040
Processdata cycle 4203, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469607684520
Processdata cycle 4204, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469613707680
Processdata cycle 4205, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469619682640
Processdata cycle 4206, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469625755920
Processdata cycle 4207, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469634483360
Processdata cycle 4208, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469640501360
Processdata cycle 4209, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469646428160
Processdata cycle 4210, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469652426720
Processdata cycle 4211, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469658457000
Processdata cycle 4212, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469664447320
Processdata cycle 4213, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469670490840
Processdata cycle 4214, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469676442280
Processdata cycle 4215, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469682446960
Processdata cycle 4216, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469688343120
Processdata cycle 4217, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469694347760
Processdata cycle 4218, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469700322720
Processdata cycle 4219, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469706400120
Processdata cycle 4220, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469712431400
Processdata cycle 4221, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469718443240
Processdata cycle 4222, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469724438680
Processdata cycle 4223, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469730419760
Processdata cycle 4224, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469736452080
Processdata cycle 4225, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469742457760
Processdata cycle 4226, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469748382560
Processdata cycle 4227, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469754437400
Processdata cycle 4228, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469760431880
Processdata cycle 4229, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469766412920
Processdata cycle 4230, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469772394040
Processdata cycle 4231, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469778429440
Processdata cycle 4232, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469784369600
Processdata cycle 4233, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469790336400
Processdata cycle 4234, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469796320560
Processdata cycle 4235, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469802318120
Processdata cycle 4236, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469808434360
Processdata cycle 4237, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469814314120
Processdata cycle 4238, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469820319800
Processdata cycle 4239, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469826299920
Processdata cycle 4240, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469832218560
Processdata cycle 4241, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469838235440
Processdata cycle 4242, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469844175600
Processdata cycle 4243, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469850175160
Processdata cycle 4244, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469856146040
Processdata cycle 4245, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469862160920
Processdata cycle 4246, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469868105200
Processdata cycle 4247, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469874125280
Processdata cycle 4248, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469880112480
Processdata cycle 4249, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469886056720
Processdata cycle 4250, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469891999960
Processdata cycle 4251, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469898028200
Processdata cycle 4252, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469904009320
Processdata cycle 4253, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469910005800
Processdata cycle 4254, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469915975680
Processdata cycle 4255, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469921954720
Processdata cycle 4256, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469928024880
Processdata cycle 4257, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469934043920
Processdata cycle 4258, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469939952360
Processdata cycle 4259, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469945985640
Processdata cycle 4260, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469952009800
Processdata cycle 4261, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469958044120
Processdata cycle 4262, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469964010960
Processdata cycle 4263, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469969994080
Processdata cycle 4264, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469975997680
Processdata cycle 4265, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469981965520
Processdata cycle 4266, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469987942520
Processdata cycle 4267, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469993994280
Processdata cycle 4268, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417469999953880
Processdata cycle 4269, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470005935000
Processdata cycle 4270, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470011918240
Processdata cycle 4271, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470017892160
Processdata cycle 4272, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470023889600
Processdata cycle 4273, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470029863600
Processdata cycle 4274, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470035855960
Processdata cycle 4275, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470041787960
Processdata cycle 4276, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470047800760
Processdata cycle 4277, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470053806440
Processdata cycle 4278, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470059784560
Processdata cycle 4279, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470065728800
Processdata cycle 4280, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470071685280
Processdata cycle 4281, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470077738080
Processdata cycle 4282, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470083728440
Processdata cycle 4283, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470089653240
Processdata cycle 4284, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470095691640
Processdata cycle 4285, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470101620520
Processdata cycle 4286, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470107610880
Processdata cycle 4287, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470113615600
Processdata cycle 4288, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470119586880
Processdata cycle 4289, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470125560400
Processdata cycle 4290, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470131553800
Processdata cycle 4291, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470137520600
Processdata cycle 4292, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470143517000
Processdata cycle 4293, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470149517560
Processdata cycle 4294, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470155530480
Processdata cycle 4295, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470161458320
Processdata cycle 4296, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470167445600
Processdata cycle 4297, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470173463520
Processdata cycle 4298, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470179424200
Processdata cycle 4299, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470185393000
Processdata cycle 4300, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470191399720
Processdata cycle 4301, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470197396200
Processdata cycle 4302, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470203333280
Processdata cycle 4303, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470209352320
Processdata cycle 4304, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470215338560
Processdata cycle 4305, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470221413840
Processdata cycle 4306, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470227348920
Processdata cycle 4307, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470233341240
Processdata cycle 4308, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470239308040
Processdata cycle 4309, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470245319920
Processdata cycle 4310, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470251315360
Processdata cycle 4311, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470257327200
Processdata cycle 4312, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470263300080
Processdata cycle 4313, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470269313000
Processdata cycle 4314, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470275334040
Processdata cycle 4315, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470281312520
Processdata cycle 4316, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470287315640
Processdata cycle 4317, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470293338480
Processdata cycle 4318, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470299358800
Processdata cycle 4319, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470305165840
Processdata cycle 4320, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470311309760
Processdata cycle 4321, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470317190520
Processdata cycle 4322, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470323287400
Processdata cycle 4323, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470329123080
Processdata cycle 4324, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470335148200
Processdata cycle 4325, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470341159040
Processdata cycle 4326, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470347151440
Processdata cycle 4327, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470353322960
Processdata cycle 4328, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470359360400
Processdata cycle 4329, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470365416240
Processdata cycle 4330, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470371356440
Processdata cycle 4331, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417470377403080
